ExtractedComposition_id,lower_wf_analysis,central_wf_analysis,upper_wf_analysis
5592527,,2.21e-05,
5647707,,9.42e-05,
5636671,,3e-05,
5582618,,4.2e-06,
5583321,,1.27e-05,
5603474,,0.0003798,
5658654,,5.92e-05,
5625546,,3e-07,
5614510,,7.14e-05,
5592438,,0.0001319,
5647618,,0.000137,
5636582,,5.3e-05,
5603730,,1.06e-05,
5658910,,1.84e-05,
5625802,,0.0852649,
5614766,,1e-07,
5592694,,3e-07,
5647874,,5e-07,
5636838,,4.55e-05,
5582529,,0.0001861,
5582785,,4.3e-06,
5583232,,0.2522623,
5583488,,3.4e-06,
5603641,,4.15e-05,
5658821,,0.0003484,
5625713,,0.000127,
5614677,,5.37e-05,
5592605,,0.046812,
5647785,,0.0004974,
5636749,,1.8e-06,
5582696,,0.0002383,
5583399,,0.000708,
5603552,,3.15e-05,
5658732,,3.8e-06,
5625624,,0.1384973,
5614588,,2e-07,
5592516,,0.0001326,
5647696,,0.92699,
5636660,,2.4e-06,
5603808,,1.3e-06,
5658988,,1e-07,
5625880,,5.6e-06,
5614844,,1e-06,
5592772,,0.0,
5647952,,0.0007274,
5636916,,0.0007963,
5582607,,9.69e-05,
5583310,,0.0001909,
5603463,,1.3e-06,
5658643,,7e-07,
5625535,,1.82e-05,
5614499,,0.0002259,
5592427,,8e-07,
5647607,,2e-07,
5636571,,3.6e-06,
5603719,,0.0002589,
5658899,,5e-07,
5625791,,9e-07,
5614755,,1.01e-05,
5592683,,5.29e-05,
5647863,,2.1e-06,
5636827,,0.0,
5582518,,0.0051563,
5582774,,8.24e-05,
5583221,,1.87e-05,
5583477,,1.79e-05,
5603630,,0.0009128,
5658810,,1.82e-05,
5625702,,4.9e-06,
5614666,,0.0006184,
5592594,,2.01e-05,
5647774,,5.6e-06,
5636738,,0.0001427,
5582685,,7e-07,
5583388,,1.32e-05,
5603541,,1.5e-06,
5658721,,4e-07,
5625613,,6.1e-06,
5614577,,1e-07,
5592505,,1e-06,
5647685,,0.000131,
5636649,,2.92e-05,
5603797,,7.64e-05,
5658977,,3.8e-06,
5625869,,0.000102,
5614833,,4.65e-05,
5592761,,5.2e-06,
5647941,,0.8862206,
5636905,,0.0004266,
5582596,,0.0024231,
5583299,,0.2956327,
5603708,,2.22e-05,
5658888,,2.64e-05,
5625780,,1.77e-05,
5614744,,3.1e-05,
5592672,,7e-07,
5647852,,5.2e-06,
5636816,,5.28e-05,
5582507,,5.9e-06,
5582763,,0.0004119,
5583210,,0.0001065,
5583466,,0.000298,
5603619,,1.77e-05,
5658799,,0.0003526,
5625691,,0.0001293,
5614655,,0.02587,
5592583,,6e-07,
5647763,,0.0013256,
5636727,,9.8e-06,
5582674,,1.24e-05,
5583377,,7.77e-05,
5603530,,0.0001193,
5658710,,2.72e-05,
5625602,,0.1303952,
5614566,,1.95e-05,
5592494,,7.5e-06,
5647674,,1.6e-06,
5636638,,2.8e-06,
5603786,,0.0,
5658966,,0.8878102,
5625858,,5.4e-06,
5614822,,0.0002684,
5592750,,2e-07,
5647930,,0.0010428,
5636894,,7.4e-06,
5582585,,7.1e-06,
5583288,,2.41e-05,
5603697,,2e-07,
5658877,,9e-07,
5625769,,0.0042308,
5614733,,0.0003007,
5592661,,0.1361065,
5647841,,4.23e-05,
5636805,,3.6e-06,
5582496,,2.97e-05,
5582752,,1e-06,
5583199,,0.0010606,
5583455,,4.6e-06,
5603608,,8.3e-06,
5658788,,2e-06,
5625680,,6e-07,
5614644,,5e-05,
5592572,,0.0001359,
5647752,,4.1e-06,
5636716,,0.0006642,
5582663,,3e-07,
5583366,,0.0027308,
5603519,,1.15e-05,
5658699,,0.0005742,
5625591,,5.6e-05,
5614555,,9e-07,
5592483,,5.24e-05,
5647663,,9.72e-05,
5636627,,2.98e-05,
5603775,,1e-07,
5658955,,9e-07,
5625847,,0.0002092,
5614811,,2e-07,
5592739,,4.3e-06,
5647919,,3e-07,
5636883,,0.0001434,
5582574,,6.67e-05,
5583277,,8.26e-05,
5603686,,0.0003823,
5658866,,0.0001516,
5625758,,0.0712104,
5614722,,8e-06,
5592650,,2.07e-05,
5647830,,0.0001115,
5636794,,0.0013413,
5582485,,0.0006357,
5582741,,5.1e-06,
5583188,,3.78e-05,
5583444,,3.01e-05,
5603597,,0.859903,
5658777,,8.86e-05,
5625669,,0.0005314,
5614633,,0.0014994,
5592561,,9e-07,
5647741,,0.0002495,
5636705,,1.02e-05,
5582652,,1.8e-06,
5583355,,1.06e-05,
5603508,,5.42e-05,
5658688,,1.1e-06,
5625580,,1.02e-05,
5614544,,0.0002854,
5592472,,0.0007363,
5647652,,4e-07,
5636616,,3e-06,
5603764,,6.8e-06,
5658944,,0.0001675,
5625836,,9e-07,
5614800,,1.71e-05,
5592728,,0.0,
5647908,,3.1e-06,
5636872,,2e-07,
5582563,,0.0011717,
5583266,,0.0016093,
5603675,,3.7e-06,
5658855,,1.8e-06,
5625747,,5.62e-05,
5614711,,5e-07,
5592639,,2e-07,
5647819,,2e-07,
5636783,,2.22e-05,
5582474,,0.1088398,
5582730,,0.0001078,
5583177,,0.000278,
5583433,,0.0004756,
5603586,,5e-07,
5658766,,1e-07,
5625658,,9e-07,
5614622,,3e-07,
5592550,,0.0005005,
5647730,,7.1e-06,
5636694,,0.0002714,
5582641,,2.07e-05,
5583344,,0.0001161,
5603497,,0.0002177,
5658677,,7.22e-05,
5625569,,0.1239788,
5614533,,1.01e-05,
5592461,,4.3e-06,
5647641,,8.38e-05,
5636605,,2.98e-05,
5603753,,0.0001558,
5658933,,8.8e-06,
5625825,,1.77e-05,
5614789,,4.56e-05,
5592717,,2e-07,
5647897,,3.78e-05,
5636861,,4.23e-05,
5582552,,1e-07,
5582808,,9.18e-05,
5583255,,1e-05,
5583511,,4.53e-05,
5603664,,0.0001247,
5658844,,0.0001278,
5625736,,2.11e-05,
5614700,,8.48e-05,
5592628,,5.1e-06,
5647808,,5.88e-05,
5636772,,4e-07,
5582463,,2.6e-06,
5582719,,1e-06,
5583166,,0.2897822,
5583422,,4.4e-06,
5603575,,1.95e-05,
5658755,,4.6e-06,
5625647,,2.69e-05,
5614611,,1e-07,
5592539,,3.7e-06,
5647719,,0.0006543,
5636683,,2.8e-06,
5582630,,2e-07,
5583333,,0.0025177,
5603486,,1.7e-06,
5658666,,6e-07,
5625558,,7.8e-06,
5614522,,2.48e-05,
5592450,,2.13e-05,
5647630,,2e-07,
5636594,,2.6e-06,
5603742,,1e-07,
5658922,,0.8900574,
5625814,,0.003979,
5614778,,0.000285,
5592706,,1.28e-05,
5647886,,0.0004534,
5636850,,2e-07,
5582541,,1.12e-05,
5582797,,0.001671,
5583244,,0.0001556,
5583500,,0.0001474,
5603653,,1.6e-06,
5658833,,9.6e-06,
5625725,,3.2e-06,
5614689,,0.0033607,
5592617,,3e-07,
5647797,,2.2e-06,
5636761,,4.52e-05,
5582708,,2.94e-05,
5583411,,4.25e-05,
5603564,,0.0003252,
5658744,,1e-07,
5625636,,0.0024283,
5614600,,2.4e-06,
5592528,,1.7e-05,
5647708,,0.0001062,
5636672,,3e-05,
5582619,,4.6e-06,
5583322,,1.27e-05,
5603475,,0.000328,
5658655,,5.92e-05,
5625547,,0.8660179,
5614511,,7.1e-05,
5592439,,0.0001165,
5647619,,4.66e-05,
5636583,,3e-05,
5603731,,9.8e-06,
5658911,,1.61e-05,
5625803,,0.0714768,
5614767,,0.0,
5592695,,2e-07,
5647875,,5e-07,
5636839,,8.62e-05,
5582530,,0.0001632,
5582786,,2.2e-06,
5583233,,0.0147642,
5583489,,3e-07,
5603642,,4.15e-05,
5658822,,0.0001079,
5625714,,0.0001524,
5614678,,2.6e-05,
5592606,,0.0002888,
5647786,,7.63e-05,
5636750,,1.6e-06,
5582697,,0.0002147,
5583400,,0.000521,
5603553,,3.08e-05,
5658733,,2.4e-06,
5625625,,0.1094241,
5614589,,1e-07,
5592517,,0.0001044,
5647697,,0.0474531,
5636661,,2.4e-06,
5603809,,1.3e-06,
5658989,,1e-07,
5625881,,4.4e-06,
5614845,,9e-07,
5592773,,0.9221163,
5647953,,0.0004274,
5636917,,0.000389,
5582608,,9.69e-05,
5583311,,0.0001909,
5603464,,1.3e-06,
5658644,,7e-07,
5625536,,1.37e-05,
5614500,,0.0002273,
5592428,,8e-07,
5647608,,0.9160064,
5636572,,2.8e-06,
5603720,,0.000224,
5658900,,0.0,
5625792,,6e-07,
5614756,,9.6e-06,
5592684,,5.34e-05,
5647864,,2.1e-06,
5636828,,0.0,
5582519,,0.0029296,
5582775,,4.15e-05,
5583222,,1.71e-05,
5583478,,1.79e-05,
5603631,,0.0001044,
5658811,,9.6e-06,
5625703,,6.4e-06,
5614667,,0.0005979,
5592595,,1.34e-05,
5647775,,2.1e-06,
5636739,,6.47e-05,
5582686,,6e-07,
5583389,,1.32e-05,
5603542,,4e-07,
5658722,,0.8643941,
5625614,,1.22e-05,
5614578,,1e-07,
5592506,,1e-06,
5647686,,0.0001148,
5636650,,2.92e-05,
5603798,,6.8e-05,
5658978,,2.7e-06,
5625870,,0.000136,
5614834,,3.63e-05,
5592762,,4.5e-06,
5647942,,0.1476632,
5636906,,6.71e-05,
5582597,,0.0016842,
5583300,,0.0098096,
5603709,,1.81e-05,
5658889,,1.91e-05,
5625781,,1.33e-05,
5614745,,2.62e-05,
5592673,,3e-07,
5647853,,5e-06,
5636817,,2.7e-05,
5582508,,5.9e-06,
5582764,,0.0004119,
5583211,,6.22e-05,
5583467,,0.000298,
5603620,,1.59e-05,
5658800,,0.0001088,
5625692,,0.0002586,
5614656,,0.0037103,
5592584,,6e-07,
5647764,,0.0010448,
5636728,,3.7e-06,
5582675,,9.3e-06,
5583378,,6.65e-05,
5603531,,7.1e-05,
5658711,,1.82e-05,
5625603,,0.0004394,
5614567,,1.5e-06,
5592495,,5.7e-06,
5647675,,2e-07,
5636639,,2.8e-06,
5603787,,0.8689814,
5658967,,0.1117608,
5625859,,5.4e-06,
5614823,,0.0001084,
5592751,,0.0,
5647931,,0.0007744,
5636895,,4.8e-06,
5582586,,7.1e-06,
5583289,,2.22e-05,
5603698,,0.9034895,
5658878,,5e-07,
5625770,,0.0023417,
5614734,,0.0002104,
5592662,,0.0002982,
5647842,,2.1e-05,
5636806,,2.8e-06,
5582497,,2.97e-05,
5582753,,8e-07,
5583200,,0.0008838,
5583456,,3.6e-06,
5603609,,5.8e-06,
5658789,,2e-06,
5625681,,6e-07,
5614645,,2.6e-05,
5592573,,8.65e-05,
5647753,,4.2e-06,
5636717,,4.98e-05,
5582664,,0.9054176,
5583367,,0.0007767,
5603520,,1.14e-05,
5658700,,0.0003636,
5625592,,2.11e-05,
5614556,,9e-07,
5592484,,3.62e-05,
5647664,,5.82e-05,
5636628,,2.98e-05,
5603776,,1e-07,
5658956,,9e-07,
5625848,,0.0006064,
5614812,,2e-07,
5592740,,3.2e-06,
5647920,,1e-07,
5636884,,4.92e-05,
5582575,,3.57e-05,
5583278,,0.0001336,
5603687,,0.0003746,
5658867,,7.58e-05,
5625759,,0.0443364,
5614723,,6.7e-06,
5592651,,1.3e-05,
5647831,,0.0001082,
5636795,,0.0009132,
5582486,,0.0004162,
5582742,,4.6e-06,
5583189,,1.88e-05,
5583445,,1.7e-05,
5603598,,0.1388597,
5658778,,4.43e-05,
5625670,,7.64e-05,
5614634,,0.0014994,
5592562,,9e-07,
5647742,,0.0003232,
5636706,,9.8e-06,
5582653,,1.6e-06,
5583356,,1.04e-05,
5603509,,4.36e-05,
5658689,,8e-07,
5625581,,9.4e-06,
5614545,,0.0002854,
5592473,,0.0003365,
5647653,,0.0,
5636617,,3e-06,
5603765,,4.9e-06,
5658945,,0.0001675,
5625837,,6e-07,
5614801,,1.71e-05,
5592729,,0.0,
5647909,,3.1e-06,
5636873,,2e-07,
5582564,,0.0007534,
5583267,,0.001341,
5603676,,3.6e-06,
5658856,,1.8e-06,
5625748,,2.16e-05,
5614712,,0.8826939,
5592640,,1e-07,
5647820,,0.0,
5636784,,2.22e-05,
5582475,,0.0163259,
5582731,,8.69e-05,
5583178,,0.000278,
5583434,,0.00026,
5603587,,5e-07,
5658767,,1e-07,
5625659,,9e-07,
5614623,,3e-07,
5592551,,0.0001491,
5647731,,1.14e-05,
5636695,,0.000149,
5582642,,1.52e-05,
5583345,,5.71e-05,
5603498,,0.0002177,
5658678,,6.8e-05,
5625570,,0.0007823,
5614534,,9.3e-06,
5592462,,3.5e-06,
5647642,,3.26e-05,
5636606,,2.98e-05,
5603754,,0.0001188,
5658934,,8.4e-06,
5625826,,1.33e-05,
5614790,,3.42e-05,
5592718,,0.931559,
5647898,,3.78e-05,
5636862,,8.46e-05,
5582553,,0.8219159,
5582809,,6.82e-05,
5583256,,9.7e-06,
5583512,,4.26e-05,
5603665,,0.0001208,
5658845,,4.64e-05,
5625737,,1.66e-05,
5614701,,5.17e-05,
5592629,,1.4e-06,
5647809,,3.44e-05,
5636773,,0.7794935,
5582464,,2.5e-06,
5582720,,8e-07,
5583167,,0.0100367,
5583423,,4.4e-06,
5603576,,1.73e-05,
5658756,,3.3e-06,
5625648,,1.7e-05,
5614612,,1e-07,
5592540,,3.5e-06,
5647720,,0.0002534,
5636684,,1.4e-06,
5582631,,0.8644883,
5583334,,0.0015056,
5603487,,0.8763727,
5658667,,6e-07,
5625559,,1.24e-05,
5614523,,2.02e-05,
5592451,,1.36e-05,
5647631,,0.9437625,
5636595,,2.6e-06,
5603743,,1e-07,
5658923,,0.1088876,
5625815,,0.0023504,
5614779,,0.000228,
5592707,,7.9e-06,
5647887,,0.0003023,
5636851,,2e-07,
5582542,,8.6e-06,
5582798,,0.0003695,
5583245,,0.0001393,
5583501,,0.0001474,
5603654,,1.1e-06,
5658834,,6e-06,
5625726,,4e-07,
5614690,,0.0020978,
5592618,,2e-07,
5647798,,0.6579248,
5636762,,4.3e-05,
5582709,,2.77e-05,
5583412,,3.66e-05,
5603565,,0.0001345,
5658745,,0.0,
5625637,,0.0023731,
5614601,,1.7e-06,
5592529,,1.37e-05,
5647709,,4.7e-05,
5636673,,3e-05,
5582620,,3.3e-06,
5583323,,2.53e-05,
5603476,,0.0001129,
5658656,,2.96e-05,
5625548,,0.1274404,
5614512,,7.1e-05,
5592440,,0.0001165,
5647620,,3.95e-05,
5636584,,3e-05,
5603732,,8.2e-06,
5658912,,1.21e-05,
5625804,,0.0518952,
5614768,,0.0,
5592696,,0.8655911,
5647876,,4e-07,
5636840,,4.31e-05,
5582531,,9.55e-05,
5582787,,2e-06,
5583234,,0.0041801,
5583490,,0.8348674,
5603643,,3.14e-05,
5658823,,0.0002034,
5625715,,0.000135,
5614679,,7.8e-06,
5592607,,0.0002212,
5647787,,8.58e-05,
5636751,,1.2e-06,
5582698,,0.00015,
5583401,,0.0003661,
5603554,,1.89e-05,
5658734,,1.3e-06,
5625626,,0.072165,
5614590,,1e-07,
5592518,,0.0001044,
5647698,,0.0116769,
5636662,,1.2e-06,
5603810,,7e-07,
5658990,,0.0,
5625882,,2.8e-06,
5614846,,9e-07,
5592774,,0.0763953,
5647954,,0.0002137,
5636918,,0.0001945,
5582609,,9.69e-05,
5583312,,0.00014,
5603465,,0.8881312,
5658645,,7e-07,
5625537,,1.22e-05,
5614501,,0.0002063,
5592429,,4e-07,
5647609,,0.0884542,
5636573,,2.8e-06,
5603721,,9.43e-05,
5658901,,0.0,
5625793,,5e-07,
5614757,,9.6e-06,
5592685,,2.08e-05,
5647865,,1.6e-06,
5636829,,0.0,
5582520,,0.0029296,
5582776,,2.92e-05,
5583223,,8.4e-06,
5583479,,1.36e-05,
5603632,,9.13e-05,
5658812,,6.2e-06,
5625704,,4.4e-06,
5614668,,0.0005596,
5592596,,1.4e-06,
5647776,,4.2e-06,
5636740,,6.22e-05,
5582687,,0.8339331,
5583390,,4.4e-06,
5603543,,4e-07,
5658723,,0.1352772,
5625615,,9.8e-06,
5614579,,1e-07,
5592507,,5e-07,
5647687,,5.68e-05,
5636651,,2.92e-05,
5603799,,5.95e-05,
5658979,,1.3e-06,
5625871,,3e-05,
5614835,,3.27e-05,
5592763,,3.1e-06,
5647943,,0.1026571,
5636907,,2.86e-05,
5582598,,0.0007187,
5583301,,0.0032552,
5603710,,1.77e-05,
5658890,,1.91e-05,
5625782,,1.33e-05,
5614746,,2.55e-05,
5592674,,3e-07,
5647854,,4.2e-06,
5636818,,2e-05,
5582509,,5.9e-06,
5582765,,0.0002242,
5583212,,5.74e-05,
5583468,,0.000194,
5603621,,1.56e-05,
5658801,,0.0001544,
5625693,,0.0001552,
5614657,,0.0037103,
5592585,,1e-07,
5647765,,0.0007228,
5636729,,5.2e-06,
5582676,,4.7e-06,
5583379,,4.3e-05,
5603532,,5.32e-05,
5658712,,1.38e-05,
5625604,,0.0001364,
5614568,,1.5e-06,
5592496,,5.3e-06,
5647676,,0.0,
5636640,,1.4e-06,
5603788,,0.1295653,
5658968,,0.0002874,
5625860,,2.4e-06,
5614824,,6.8e-06,
5592752,,0.0,
5647932,,0.0007267,
5636896,,2.4e-06,
5582587,,7.1e-06,
5583290,,1.09e-05,
5603699,,0.0954974,
5658879,,4e-07,
5625771,,0.001788,
5614735,,0.0001953,
5592663,,0.0001591,
5647843,,2.07e-05,
5636807,,1.8e-06,
5582498,,2.48e-05,
5582754,,8e-07,
5583201,,0.0007353,
5583457,,4e-07,
5603610,,1.2e-06,
5658790,,2e-06,
5625682,,4e-07,
5614646,,7.8e-06,
5592574,,7.8e-06,
5647754,,9e-07,
5636718,,4.98e-05,
5582665,,0.0939132,
5583368,,0.0005452,
5603521,,8.3e-06,
5658701,,0.0003636,
5625593,,1.53e-05,
5614557,,9e-07,
5592485,,3.54e-05,
5647665,,3.7e-05,
5636629,,2.98e-05,
5603777,,1e-07,
5658957,,6e-07,
5625849,,0.0002788,
5614813,,1e-07,
5592741,,3.2e-06,
5647921,,0.9318903,
5636885,,5.08e-05,
5582576,,3.57e-05,
5583279,,0.0001336,
5603688,,0.0002534,
5658868,,2.53e-05,
5625760,,0.040409,
5614724,,8e-07,
5592652,,7.5e-06,
5647832,,9.54e-05,
5636796,,0.000335,
5582487,,0.0004162,
5582743,,3.1e-06,
5583190,,1.88e-05,
5583446,,1.7e-05,
5603599,,0.0004398,
5658779,,2.34e-05,
5625671,,1.72e-05,
5614635,,0.0013804,
5592563,,8e-07,
5647743,,0.0001934,
5636707,,5e-06,
5582654,,1.6e-06,
5583357,,1.04e-05,
5603510,,3.8e-05,
5658690,,7e-07,
5625582,,6.2e-06,
5614546,,0.0001785,
5592474,,0.0001921,
5647654,,0.6603786,
5636618,,1.4e-06,
5603766,,3.1e-06,
5658946,,0.0001592,
5625838,,5e-07,
5614802,,1.6e-05,
5592730,,0.0,
5647910,,2.9e-06,
5636874,,0.8490106,
5582565,,0.0007029,
5583268,,0.0011894,
5603677,,3.3e-06,
5658857,,1.8e-06,
5625749,,1.71e-05,
5614713,,0.116779,
5592641,,0.8647862,
5647821,,0.9941777,
5636785,,1.02e-05,
5582476,,0.011743,
5582732,,0.0001129,
5583179,,0.000209,
5583435,,0.00026,
5603588,,5e-07,
5658768,,1e-07,
5625660,,6e-07,
5614624,,2e-07,
5592552,,8.63e-05,
5647732,,5.1e-06,
5636696,,6.81e-05,
5582643,,1.04e-05,
5583346,,5.28e-05,
5603499,,0.0001764,
5658679,,6.8e-05,
5625571,,0.0001158,
5614535,,7.7e-06,
5592463,,2.1e-06,
5647643,,6.52e-05,
5636607,,2.98e-05,
5603755,,7.84e-05,
5658935,,9e-07,
5625827,,1.33e-05,
5614791,,3.42e-05,
5592719,,0.0673249,
5647899,,2.32e-05,
5636863,,4.14e-05,
5582554,,0.1171727,
5583257,,6.9e-06,
5583513,,3.73e-05,
5603666,,8.99e-05,
5658846,,5.14e-05,
5625738,,2.22e-05,
5614702,,5.17e-05,
5592630,,1.4e-06,
5647810,,1.72e-05,
5636774,,0.2242643,
5582465,,1.4e-06,
5582721,,8e-07,
5583168,,0.0031908,
5583424,,3.4e-06,
5603577,,1.1e-05,
5658757,,2.1e-06,
5625649,,1.35e-05,
5614613,,1e-07,
5592541,,2.1e-06,
5647721,,0.0002404,
5636685,,8e-07,
5582632,,0.134551,
5583335,,0.000571,
5603488,,0.1106441,
5658668,,6e-07,
5625560,,6.2e-06,
5614524,,1.72e-05,
5592452,,1.35e-05,
5647632,,0.0596009,
5636596,,1.4e-06,
5603744,,1e-07,
5658924,,0.0005253,
5625816,,0.0016816,
5614780,,0.0001421,
5592708,,1.2e-06,
5647888,,0.0002789,
5636852,,0.8813741,
5582543,,5.9e-06,
5582799,,0.0003079,
5583246,,0.0001393,
5583502,,0.0001592,
5603655,,1e-07,
5658835,,6e-06,
5625727,,0.0,
5614691,,0.001552,
5592619,,0.9531267,
5647799,,0.3438757,
5636763,,2.14e-05,
5582454,,3.36e-05,
5582710,,1.91e-05,
5583413,,2.67e-05,
5603566,,0.0001172,
5658746,,0.8842761,
5625638,,0.0018941,
5614602,,1.2e-06,
5592530,,1.25e-05,
5647710,,7e-06,
5636674,,1.31e-05,
5582621,,2.1e-06,
5583324,,1.26e-05,
5603477,,6.9e-05,
5658657,,2.96e-05,
5625549,,0.0004468,
5614513,,4.65e-05,
5592441,,0.0001154,
5647621,,7.9e-05,
5636585,,3e-05,
5603733,,2.8e-06,
5658913,,1.21e-05,
5625805,,0.0367503,
5614769,,0.0,
5592697,,0.1322616,
5647877,,4e-07,
5636841,,4.14e-05,
5582532,,8.16e-05,
5582788,,2e-06,
5583235,,0.0034834,
5583491,,0.1590245,
5603644,,0.8239338,
5658824,,0.0001017,
5625716,,3.04e-05,
5614680,,7.8e-06,
5592608,,2.87e-05,
5647788,,0.0001106,
5636752,,8e-07,
5582699,,0.00015,
5583402,,0.0002985,
5603555,,1.52e-05,
5658735,,1.2e-06,
5625627,,0.0335092,
5614591,,1e-07,
5592519,,5.41e-05,
5647699,,0.001775,
5636663,,6e-07,
5603811,,3e-07,
5658991,,0.0,
5625883,,6e-07,
5614847,,5e-07,
5592775,,0.0008449,
5647955,,0.0003636,
5636919,,0.0002334,
5582610,,7.97e-05,
5583313,,7.38e-05,
5603466,,0.1100846,
5658646,,7e-07,
5625538,,1.16e-05,
5614502,,0.0001708,
5592430,,0.8530723,
5647610,,0.0011659,
5636574,,1.4e-06,
5603722,,8.85e-05,
5658902,,0.8488686,
5625794,,4e-07,
5614758,,6.4e-06,
5592686,,1.98e-05,
5647866,,1.2e-06,
5636830,,0.8815284,
5582521,,0.0015905,
5582777,,3.07e-05,
5583224,,4.6e-06,
5583480,,1.36e-05,
5603633,,9.13e-05,
5658813,,6.2e-06,
5625705,,6e-07,
5614669,,0.0002471,
5592597,,1.3e-06,
5647777,,4.2e-06,
5636741,,9.52e-05,
5582688,,0.1498122,
5583391,,4.4e-06,
5603544,,0.6298252,
5658724,,0.0003019,
5625616,,3.5e-06,
5614580,,0.891444,
5592508,,0.9053868,
5647688,,3.83e-05,
5636652,,3.5e-05,
5603800,,5.8e-05,
5658980,,1.3e-06,
5625872,,2.51e-05,
5614836,,2.62e-05,
5592764,,1.7e-06,
5647944,,0.0348044,
5636908,,3.6e-05,
5582599,,0.0004535,
5583302,,0.0021792,
5603711,,1.36e-05,
5658891,,1.6e-05,
5625783,,1.24e-05,
5614747,,2.55e-05,
5592675,,3e-07,
5647855,,4.2e-06,
5636819,,1.34e-05,
5582510,,3.4e-06,
5582766,,0.0001659,
5583213,,5.14e-05,
5583469,,0.000194,
5603622,,1.45e-05,
5658802,,7.72e-05,
5625694,,0.0001468,
5614658,,0.0020184,
5592586,,1e-07,
5647766,,0.0004974,
5636730,,3.6e-06,
5582677,,4.7e-06,
5583380,,4.3e-05,
5603533,,5.32e-05,
5658713,,9.6e-06,
5625605,,0.0001223,
5614569,,9e-07,
5592497,,4.4e-06,
5647677,,0.8308143,
5636641,,8e-07,
5603789,,0.0009807,
5658969,,0.000165,
5625861,,4.6e-06,
5614825,,8e-07,
5592753,,0.9211659,
5647933,,0.0006318,
5636897,,2.4e-06,
5582588,,7.1e-06,
5583291,,5.9e-06,
5603700,,0.0004524,
5658880,,0.0,
5625772,,0.001347,
5614736,,0.0001913,
5592664,,0.0001158,
5647844,,1.52e-05,
5636808,,1e-06,
5582499,,2.05e-05,
5582755,,1e-07,
5583202,,0.0011713,
5583458,,0.6886012,
5603611,,1.2e-06,
5658791,,2e-06,
5625683,,3e-07,
5614647,,7.8e-06,
5592575,,4.3e-06,
5647755,,1.4e-06,
5636719,,4.98e-05,
5582666,,0.0010341,
5583369,,0.0003987,
5603522,,8.3e-06,
5658702,,0.0002464,
5625594,,9.6e-06,
5614558,,4e-07,
5592486,,3.17e-05,
5647666,,1.85e-05,
5636630,,1.32e-05,
5603778,,1e-07,
5658958,,6e-07,
5625850,,3.07e-05,
5614814,,1e-07,
5592742,,3.2e-06,
5647922,,0.0981033,
5636886,,1.06e-05,
5582577,,3.14e-05,
5583280,,6.65e-05,
5603689,,0.0002474,
5658869,,1.86e-05,
5625761,,0.0319413,
5614725,,1e-07,
5592653,,1.3e-06,
5647833,,8.8e-05,
5636797,,0.0001675,
5582488,,0.0004162,
5582744,,3.1e-06,
5583191,,1.36e-05,
5583447,,1.59e-05,
5603600,,0.0001092,
5658780,,4.48e-05,
5625672,,1.29e-05,
5614636,,0.0005536,
5592564,,1e-07,
5647744,,6.74e-05,
5636708,,2.6e-06,
5582655,,1.6e-06,
5583358,,4.9e-06,
5603511,,3.57e-05,
5658691,,7e-07,
5625583,,2.3e-06,
5614547,,0.000136,
5592475,,0.0001363,
5647655,,0.3415421,
5636619,,8e-07,
5603767,,8e-07,
5658947,,8.57e-05,
5625839,,4e-07,
5614803,,1.14e-05,
5592731,,0.0,
5647911,,2.9e-06,
5636875,,0.2580634,
5582566,,0.0003922,
5583269,,0.0014695,
5603678,,1.4e-06,
5658858,,1.8e-06,
5625750,,2.26e-05,
5614714,,0.0002328,
5592642,,0.132956,
5647822,,0.0011829,
5636786,,4.2e-06,
5582477,,0.010884,
5582733,,0.0001129,
5583180,,9.5e-05,
5583436,,0.0002378,
5603589,,1e-07,
5658769,,0.0,
5625661,,5e-07,
5614625,,2e-07,
5592553,,8.7e-06,
5647733,,1.02e-05,
5636697,,5.28e-05,
5582644,,1.04e-05,
5583347,,4.74e-05,
5603500,,0.0001521,
5658680,,3.4e-05,
5625572,,5.84e-05,
5614536,,5.2e-06,
5592464,,1e-06,
5647644,,4.42e-05,
5636608,,1.36e-05,
5603756,,7.84e-05,
5658936,,9e-07,
5625828,,1.23e-05,
5614792,,3.19e-05,
5592720,,0.0002826,
5647900,,1.71e-05,
5636864,,4.56e-05,
5582555,,0.0129021,
5583258,,3.5e-06,
5583514,,3.11e-05,
5603667,,7.22e-05,
5658847,,2.57e-05,
5625739,,1.01e-05,
5614703,,5.17e-05,
5592631,,9e-07,
5647811,,2.1e-05,
5636775,,0.0024244,
5582466,,1.2e-06,
5582722,,4e-07,
5583169,,0.0025996,
5583425,,3e-07,
5603578,,1.08e-05,
5658758,,1.2e-06,
5625650,,1.28e-05,
5614614,,1e-07,
5592542,,1.1e-06,
5647722,,0.0001202,
5636686,,0.8416915,
5582633,,0.0014816,
5583336,,0.0004371,
5603489,,0.0169353,
5658669,,6e-07,
5625561,,1.02e-05,
5614525,,1.71e-05,
5592453,,1.84e-05,
5647633,,0.0007068,
5636597,,6e-07,
5603745,,1e-07,
5658925,,0.0002741,
5625817,,0.001225,
5614781,,7.98e-05,
5592709,,6e-07,
5647889,,0.0002267,
5636853,,0.1074595,
5582544,,5.9e-06,
5582800,,0.0003079,
5583247,,0.0001393,
5583503,,0.0001592,
5603656,,1e-07,
5658836,,1.8e-06,
5625728,,0.0,
5614692,,0.001552,
